outcome_name,model_name,target_fraction,selected_population_fraction,selected_rows,treatment_rows,control_rows,treatment_rate,control_rate,cumulative_uplift,cumulative_gain,uplift_ci_lower,uplift_ci_upper,random_gain,gain_above_random,endpoint_gain
conversion,constant_ate,0.85,0.8500001251900653,2376387.0,2020560.0,355827.0,0.0031075543413707093,0.0018941789127862698,0.0012133754285844395,2883.4495946074903,0.0010512019583977079,0.001375548898771171,2801.977294194484,81.47230041300645,3296.443875522922
conversion,constant_ate,0.9,0.9000003219173109,2516175.0,2139272.0,376903.0,0.0031019898357946066,0.001907652632109588,0.0011943372036850187,3005.161413482152,0.001036353203811053,0.0013523212035589844,2966.79948797063,38.36192551152226,3296.443875522922
conversion,constant_ate,0.95,0.9500001609586555,2655962.0,2257899.0,398063.0,0.0031095279283971516,0.0019167820169169202,0.0011927459114802314,3167.887816546858,0.0010386805440969265,0.0013468112788635363,3131.6216817467757,36.266134800082455,3296.443875522922
conversion,constant_ate,1.0,1.0,2795749.0,2376531.0,419218.0,0.003104104259527858,0.0019250127618565998,0.001179091497671258,3296.443875522922,0.0010287331471794628,0.0013294498481630534,3296.443875522922,0.0,3296.443875522922
conversion,segment_uplift,0.05,0.050000196727245545,139788.0,119911.0,19877.0,0.02066532678403149,0.013885395180359209,0.006779931603672282,947.7530790141409,0.004964827686666612,0.008595035520677951,164.82219377614612,782.9308852379947,3296.443875522922
conversion,segment_uplift,0.1,0.1000000357685901,279575.0,239684.0,39891.0,0.020802389813254118,0.01346168308641047,0.007340706726843648,2052.278083157313,0.0060736778574757505,0.008607735596211547,329.64438755229224,1722.6336956050209,3296.443875522922
conversion,segment_uplift,0.15,0.15000023249583563,419363.0,359354.0,60009.0,0.0177707775619584,0.011464946924627973,0.006305830637330428,2644.4320535628003,0.005350789885230561,0.007260871389430296,494.4665813284383,2149.965472234362,3296.443875522922
conversion,segment_uplift,0.2,0.2000000715371802,559150.0,478111.0,81039.0,0.013971650934615602,0.008872271375510556,0.005099379559105046,2851.3180804735866,0.004373069496379425,0.005825689621830668,659.2887751045845,2192.029305369002,3296.443875522922
conversion,segment_uplift,0.25,0.25000026826442573,698938.0,596951.0,101987.0,0.011649197337804945,0.007481345661701982,0.004167851676102964,2913.069914792053,0.0035730607577168297,0.004762642594489098,824.1109688807305,2088.9589459113226,3296.443875522922
conversion,segment_uplift,0.3,0.3000001073057703,838725.0,715439.0,123286.0,0.009842907641322321,0.006253751439741739,0.0035891562015805826,3010.315035170674,0.003093200975206343,0.0040851114279548215,988.9331626568766,2021.3818725137976,3296.443875522922
conversion,segment_uplift,0.35,0.35000030403301585,978513.0,833912.0,144601.0,0.00856085534205048,0.005428731474886065,0.0031321238671644155,3064.823921630654,0.0027048830167378797,0.0035593647175909513,1153.7553564330226,1911.0685651976312,3296.443875522922
conversion,segment_uplift,0.4,0.4000001430743604,1118300.0,952207.0,166093.0,0.007543527825357301,0.0047443299838042545,0.0027991978415530467,3130.342946208772,0.0024258199698564374,0.003172575713249656,1318.577550209169,1811.765395999603,3296.443875522922
conversion,segment_uplift,0.45,0.4500003398016059,1258088.0,1070509.0,187579.0,0.006748191748037616,0.004206227776030366,0.0025419639720072502,3198.0143696146574,0.002210558279856699,0.0028733696641578014,1483.399743985315,1714.6146256293425,3296.443875522922
conversion,segment_uplift,0.5,0.5000001788429504,1397875.0,1189152.0,208723.0,0.006099304378246011,0.003799293800874844,0.002300010577371167,3215.1272858427196,0.0020012768035767006,0.002598744351165633,1648.221937761461,1566.9053480812586,3296.443875522922
conversion,segment_uplift,0.55,0.5500000178842951,1537662.0,1308027.0,229635.0,0.00555340218512309,0.00347072528142487,0.0020826769036982203,3202.453133094413,0.001810505056779282,0.0023548487506171584,1813.0441315376072,1389.4090015568056,3296.443875522922
conversion,segment_uplift,0.6,0.6000002146115406,1677450.0,1426784.0,250666.0,0.005103084979926884,0.0031875084774161634,0.001915576502510721,3213.283804136609,0.0016658521087128519,0.00216530089630859,1977.8663253137531,1235.4174788228559,3296.443875522922
conversion,segment_uplift,0.65,0.6500000536528852,1817237.0,1545542.0,271695.0,0.004717438930808739,0.00294079758552789,0.0017766413452808493,3228.5783883741346,0.001546147990594038,0.0020071346999676605,2142.6885190898993,1085.8898692842354,3296.443875522922
conversion,segment_uplift,0.7,0.7000002503801307,1957025.0,1664358.0,292667.0,0.004386075591909914,0.002733482080316537,0.001652593511593377,3234.1668170260286,0.0014384445778118078,0.0018667424453749461,2307.510712866045,926.6561041599834,3296.443875522922
